bus_0115.1,bus_0115.2,bus_0115.3,bus_0116.1,bus_0116.2,bus_0116.3,bus_0133.1,bus_0133.2,bus_0133.3,bus_0121.1,bus_0121.2,bus_0121.3,bus_0122.1,bus_0122.2,bus_0122.3,bus_0130.1,bus_0130.2,bus_0130.3,bus_0123.1,bus_0123.2,bus_0123.3,bus_0124.1,bus_0124.2,bus_0124.3,bus_0131.1,bus_0131.2,bus_0131.3,bus_0125.1,bus_0125.2,bus_0125.3,bus_0126.1,bus_0126.2,bus_0126.3,bus_0162.1,bus_0162.2,bus_0162.3,bus_0127.1,bus_0127.2,bus_0127.3,bus_0128.1,bus_0128.2,bus_0128.3,bus_0129.1,bus_0129.2,bus_0129.3,bus_0134_sw.1,bus_0134_sw.2,bus_0134_sw.3,bus_0134.1,bus_0134.2,bus_0134.3,bus_0135.1,bus_0135.2,bus_0135.3,bus_0138.1,bus_0138.2,bus_0138.3,bus_0144.1,bus_0144.2,bus_0144.3,bus_0139.1,bus_0139.2,bus_0139.3,bus_0140.1,bus_0140.2,bus_0140.3,bus_0141.1,bus_0141.2,bus_0141.3,bus_0157_sw.1,bus_0157_sw.2,bus_0157_sw.3,bus_0142.1,bus_0142.2,bus_0142.3,bus_0143.1,bus_0143.2,bus_0143.3,bus_0145.1,bus_0145.2,bus_0145.3,bus_0146.1,bus_0146.2,bus_0146.3,bus_0159_sw.1,bus_0159_sw.2,bus_0159_sw.3,bus_0147.1,bus_0147.2,bus_0147.3,bus_0148.1,bus_0148.2,bus_0148.3,bus_0152.1,bus_0152.2,bus_0152.3,bus_0149.1,bus_0149.2,bus_0149.3,bus_0150.1,bus_0150.2,bus_0150.3,bus_0151.1,bus_0151.2,bus_0151.3,bus_0153.1,bus_0153.2,bus_0153.3,bus_0154_sw.1,bus_0154_sw.2,bus_0154_sw.3,bus_0155_sw.1,bus_0155_sw.2,bus_0155_sw.3,bus_0154.1,bus_0154.2,bus_0154.3,bus_0158.1,bus_0158.2,bus_0158.3,bus_0156.1,bus_0156.2,bus_0156.3,bus_0157.1,bus_0157.2,bus_0157.3,bus_0159.1,bus_0159.2,bus_0159.3,bus_0160.1,bus_0160.2,bus_0160.3,bus_0161.1,bus_0161.2,bus_0161.3,bus_0170.1,bus_0170.2,bus_0170.3,bus_0171.1,bus_0171.2,bus_0171.3,bus_0174.1,bus_0174.2,bus_0174.3,bus_0137.1,bus_0137.2,bus_0137.3,bus_0172.1,bus_0172.2,bus_0172.3,bus_0173.1,bus_0173.2,bus_0173.3,bus_0132.1,bus_0132.2,bus_0132.3
6580.055553,6580.014075,6580.029337,6579.709963,6579.726539,6579.796224,6579.195162,6579.298218,6579.448991,6578.963314,6579.109621,6579.289686,6578.410229,6578.632788,6578.862007,6577.878638,6578.174486,6578.450958,6578.760033,6578.879303,6579.098764,6578.555425,6578.678336,6578.928228,6578.215062,6578.34403,6578.644544,6576.462946,6576.952709,6577.354631,6575.923372,6576.485517,6576.932632,6575.475012,6576.095668,6576.580067,6576.705887,6577.16306,6577.544636,6576.637209,6577.101416,6577.487064,6577.219723,6577.606417,6577.941472,6579.124831,6579.23558,6579.404361,6579.104418,6579.21359,6579.383553,6578.831565,6578.948738,6579.157918,6569.635908,6570.915431,6571.812482,6570.571759,6571.763228,6572.606497,6574.071594,6574.8754,6575.476537,6573.592287,6574.458646,6575.099664,6573.153961,6574.077525,6574.75502,6573.153964,6574.077528,6574.755023,6574.991044,6575.674858,6576.199508,6574.551377,6575.29257,6575.853792,6574.551378,6575.29257,6575.853793,6571.349551,6572.467839,6573.266417,6572.162067,6573.203908,6573.955807,6573.154123,6574.077664,6574.755149,6573.154189,6574.077719,6574.755201,6573.154225,6574.07775,6574.75523,6573.154271,6574.077788,6574.755265,6573.154271,6574.077788,6574.755266,6573.154264,6574.077783,6574.755261,6572.217096,6573.257156,6574.008416,6572.586545,6573.578389,6574.298898,6572.217102,6573.257161,6574.008421,6572.6335,6573.624987,6574.345796,6572.933334,6573.885691,6574.581546,6573.154033,6574.077587,6574.755078,6573.153971,6574.077534,6574.755029,6572.209023,6573.250507,6574.002706,6568.853372,6570.208716,6571.151733,6568.977147,6570.318654,6571.253568,6579.195162,6579.298218,6579.448991,6579.195163,6579.298218,6579.448991,6577.209601,6577.59715,6577.932341,6568.392459,6569.767753,6570.723828,6567.955715,6569.379705,6570.353943,6578.078436,6578.209835,6578.53067,6577.659704,6577.787931,6578.158155
6580.661497,6580.629424,6580.592614,6580.424854,6580.433139,6580.432066,6580.072334,6580.140742,6580.192911,6579.962637,6580.046478,6580.115764,6579.699027,6579.808113,6579.90883,6579.44565,6579.579001,6579.70993,6579.503439,6579.624694,6579.72022,6579.211667,6579.354866,6579.469818,6578.726318,6578.906021,6579.053288,6578.785536,6578.983419,6579.189694,6578.535152,6578.757404,6578.990667,6578.356815,6578.594763,6578.846919,6578.898266,6579.085177,6579.279302,6578.873965,6579.062551,6579.258101,6579.131569,6579.294998,6579.463379,6579.977167,6580.064945,6580.130963,6579.95056,6580.037843,6580.103197,6579.59631,6579.710509,6579.799767,6576.039898,6576.449832,6576.923673,6576.409958,6576.797553,6577.239905,6577.798528,6578.085615,6578.396913,6577.607832,6577.911705,6578.243202,6577.433431,6577.752654,6578.102626,6577.433434,6577.752657,6578.102629,6578.164302,6578.419194,6578.691744,6577.989402,6578.259688,6578.550766,6577.989403,6578.259689,6578.550767,6576.717502,6577.086532,6577.502715,6577.038762,6577.388401,6577.777249,6577.433593,6577.752793,6578.102755,6577.433659,6577.752849,6578.102807,6577.433695,6577.752879,6578.102835,6577.43374,6577.752918,6578.102871,6577.433741,6577.752918,6578.102871,6577.433734,6577.752913,6578.102867,6577.06061,6577.410426,6577.798373,6577.207663,6577.544534,6577.916909,6577.060615,6577.410431,6577.798378,6577.226281,6577.563741,6577.935648,6577.34562,6577.672574,6578.031845,6577.433503,6577.752717,6578.102684,6577.433441,6577.752664,6578.102635,6577.057381,6577.407609,6577.795989,6575.720824,6576.147736,6576.652918,6575.779394,6576.205055,6576.701063,6580.072334,6580.140742,6580.192911,6580.072334,6580.140742,6580.192911,6579.117153,6579.280791,6579.451712,6575.573331,6576.010881,6576.512796,6575.289251,6575.714998,6576.273432,6578.531495,6578.725852,6578.886092,6577.941,6578.157694,6578.342525
6580.30556,6580.258352,6580.311762,6579.992658,6579.999966,6580.112125,6579.526553,6579.61507,6579.814763,6579.359149,6579.478804,6579.704414,6578.952973,6579.127428,6579.397644,6578.562578,6578.789703,6579.102797,6578.895531,6579.033759,6579.319889,6578.5872,6578.746231,6579.069739,6578.074308,6578.267942,6578.653629,6577.619536,6577.972407,6578.384647,6577.310726,6577.702495,6578.14488,6577.049915,6577.474375,6577.941645,6577.758573,6578.093931,6578.4926,6577.678587,6578.021495,6578.423003,6578.078672,6578.371085,6578.737336,6579.422153,6579.526972,6579.751566,6579.392476,6579.496468,6579.722243,6578.998751,6579.129868,6579.403461,6573.629821,6574.421049,6575.167587,6574.182632,6574.925029,6575.63437,6576.233494,6576.76029,6577.305469,6575.954645,6576.516395,6577.088186,6575.699631,6576.293347,6576.889477,6575.699635,6576.29335,6576.88948,6576.768381,6577.22813,6577.722265,6576.512611,6577.004421,6577.522963,6576.512612,6577.004421,6577.522963,6574.642065,6575.343882,6576.022312,6575.122001,6575.781428,6576.427569,6575.699794,6576.293486,6576.889606,6575.69986,6576.293541,6576.889658,6575.699896,6576.293572,6576.889686,6575.699941,6576.29361,6576.889722,6575.699941,6576.29361,6576.889722,6575.699935,6576.293605,6576.889718,6575.154227,6575.812849,6576.458386,6575.369208,6576.000883,6576.625904,6575.154232,6575.812853,6576.458391,6575.396785,6576.028461,6576.653491,6575.571254,6576.181061,6576.789442,6575.699704,6576.293409,6576.889535,6575.699641,6576.293356,6576.889486,6575.14958,6575.809006,6576.455157,6573.071399,6573.912385,6574.699058,6573.240682,6574.066282,6574.839006,6579.526553,6579.615071,6579.814763,6579.526553,6579.615071,6579.814763,6578.027082,6578.32467,6578.696031,6573.110425,6573.943496,6574.718644,6571.846028,6572.758548,6573.61008,6577.86843,6578.075953,6578.486601,6577.242017,6577.474522,6577.940373
6580.006637,6579.968255,6579.95328,6579.649899,6579.671761,6579.71001,6579.118494,6579.230099,6579.347649,6578.892648,6579.045717,6579.191881,6578.35439,6578.580396,6578.774845,6577.837047,6578.133157,6578.374023,6578.596187,6578.7309,6578.915032,6578.326096,6578.469097,6578.685139,6577.87681,6578.0336,6578.302723,6576.48167,6576.959352,6577.316505,6575.95909,6576.505763,6576.905309,6575.507984,6576.114133,6576.54951,6576.716958,6577.163578,6577.501646,6576.679931,6577.128735,6577.468448,6577.195793,6577.578797,6577.877211,6579.032983,6579.155847,6579.291039,6579.008538,6579.129638,6579.265497,6578.681836,6578.813722,6578.987826,6569.634965,6570.90933,6571.740006,6570.575884,6571.761327,6572.540672,6574.095966,6574.888292,6575.435861,6573.613722,6574.469634,6575.055532,6573.172711,6574.086772,6574.707728,6573.172714,6574.086775,6574.707731,6575.021049,6575.691401,6576.165461,6574.578689,6575.307366,6575.816575,6574.57869,6575.307367,6575.816575,6571.357888,6572.469428,6573.206118,6572.174804,6573.209145,6573.901283,6573.172873,6574.086911,6574.707857,6573.172939,6574.086967,6574.707909,6573.172975,6574.086997,6574.707937,6573.17302,6574.087036,6574.707973,6573.17302,6574.087036,6574.707973,6573.173014,6574.087031,6574.707968,6572.230141,6573.262646,6573.954329,6572.601853,6573.585345,6574.247474,6572.230146,6573.262651,6573.954334,6572.649062,6573.632169,6574.294753,6572.950732,6573.894063,6574.532664,6573.172783,6574.086835,6574.707786,6573.172721,6574.086782,6574.707736,6572.222014,6573.255969,6573.948562,6568.849252,6570.200199,6571.073947,6568.972637,6570.309597,6571.176412,6579.118494,6579.230099,6579.347649,6579.118494,6579.230099,6579.347649,6577.169325,6577.555987,6577.857378,6568.382477,6569.753539,6570.641724,6567.955075,6569.374363,6570.272078,6577.696463,6577.858788,6578.149219,6577.146525,6577.309155,6577.64983
6580.312554,6580.281439,6580.291023,6580.00847,6580.030478,6580.090247,6579.555497,6579.656638,6579.791179,6579.395591,6579.525734,6579.679117,6579.012592,6579.192176,6579.377354,6578.644468,6578.871574,6579.087315,6578.927282,6579.082178,6579.299993,6578.607908,6578.786501,6579.042178,6578.076646,6578.294656,6578.61332,6577.675371,6578.025727,6578.323455,6577.299233,6577.696537,6578.026036,6576.978486,6577.415644,6577.77153,6577.844723,6578.173941,6578.457366,6577.819803,6578.150567,6578.435342,6578.188162,6578.474174,6578.727806,6579.451369,6579.569682,6579.728652,6579.42182,6579.539537,6579.699549,6579.030002,6579.177176,6579.382984,6572.787326,6573.666414,6574.318416,6573.461844,6574.28326,6574.895624,6575.974472,6576.536388,6576.974885,6575.63156,6576.236087,6576.702804,6575.317961,6575.961457,6576.453984,6575.317964,6575.96146,6576.453987,6576.632258,6577.112438,6577.496809,6576.317719,6576.836983,6577.247235,6576.31772,6576.836984,6577.247236,6574.022432,6574.795919,6575.375344,6574.608041,6575.331461,6575.876479,6575.318124,6575.961596,6576.454113,6575.318189,6575.961651,6576.454165,6575.318225,6575.961682,6576.454193,6575.318271,6575.96172,6576.454229,6575.318271,6575.96172,6576.454229,6575.318265,6575.961715,6576.454224,6574.647503,6575.370026,6575.914671,6574.911852,6575.601526,6576.124414,6574.647509,6575.370031,6575.914676,6574.945566,6575.635336,6576.15851,6575.160101,6575.823213,6576.328731,6575.318034,6575.961519,6576.454042,6575.317971,6575.961466,6576.453992,6574.641756,6575.365272,6575.910576,6572.19474,6573.124487,6573.812555,6572.312517,6573.232202,6573.912109,6579.555497,6579.656639,6579.79118,6579.555497,6579.656639,6579.79118,6578.171504,6578.4592,6578.712964,6571.954688,6572.895053,6573.587353,6571.339197,6572.311068,6573.035313,6577.863394,6578.097227,6578.441175,6577.215046,6577.479042,6577.87803
6580.268093,6580.214723,6580.242231,6579.947014,6579.94864,6580.03373,6579.468731,6579.552283,6579.723163,6579.312381,6579.422061,6579.617348,6578.93292,6579.086931,6579.32548,6578.568198,6578.764819,6579.044954,6578.740778,6578.890325,6579.145636,6578.3696,6578.548144,6578.841631,6577.752169,6577.978949,6578.335943,6577.619455,6577.928965,6578.314155,6577.291476,6577.64146,6578.060907,6577.02727,6577.410397,6577.855117,6577.767122,6578.05841,6578.428177,6577.6674,6577.961601,6578.338198,6578.116114,6578.36555,6578.697238,6579.346824,6579.451884,6579.648123,6579.312617,6579.417148,6579.614052,6578.859553,6578.99975,6579.242929,6573.561952,6574.316901,6575.045254,6574.122219,6574.827665,6575.518239,6576.200226,6576.687099,6577.210944,6575.91775,6576.440057,6576.99093,6575.659419,6576.214132,6576.789724,6575.659422,6576.214135,6576.789727,6576.742072,6577.160975,6577.632979,6576.482975,6576.934379,6577.431171,6576.482975,6576.934379,6577.431172,6574.587851,6575.252156,6575.911335,6575.074263,6575.695592,6576.321977,6575.659581,6576.214271,6576.789853,6575.659647,6576.214327,6576.789905,6575.659683,6576.214357,6576.789934,6575.659728,6576.214395,6576.789969,6575.659729,6576.214396,6576.78997,6575.659722,6576.21439,6576.789965,6575.106914,6575.727427,6576.353199,6575.32469,6575.917886,6576.52282,6575.106919,6575.727432,6576.353203,6575.352634,6575.94583,6576.550774,6575.529372,6576.100398,6576.688432,6575.659491,6576.214194,6576.789782,6575.659429,6576.214141,6576.789733,6575.102208,6575.723537,6576.349931,6572.984098,6573.790546,6574.560475,6573.167563,6573.957359,6574.712308,6579.468731,6579.552283,6579.723163,6579.468731,6579.552283,6579.723164,6578.106024,6578.355625,6578.689193,6573.062022,6573.857851,6574.614075,6571.657673,6572.541544,6573.381129,6577.504331,6577.750472,6578.13296,6576.753078,6577.035374,6577.471656
6580.531574,6580.524379,6580.581849,6580.275987,6580.315931,6580.41938,6579.895247,6580.005413,6580.177367,6579.729592,6579.866505,6580.064286,6579.329572,6579.511964,6579.755826,6578.945092,6579.171196,6579.459352,6579.547696,6579.713059,6579.924813,6579.380877,6579.571553,6579.798974,6579.103371,6579.336156,6579.58964,6577.992632,6578.323419,6578.716951,6577.683227,6578.04539,6578.471641,6577.457082,6577.840501,6578.289819,6578.131936,6578.448597,6578.827398,6578.027281,6578.349283,6578.73289,6578.468517,6578.748803,6579.09187,6579.837654,6579.962087,6580.14822,6579.821238,6579.946737,6580.133109,6579.604514,6579.761597,6579.968078,6574.514523,6575.131008,6575.849542,6574.985489,6575.571766,6576.252305,6576.749157,6577.19912,6577.720649,6576.507358,6576.98005,6577.526244,6576.286223,6576.779702,6577.348454,6576.286226,6576.779705,6577.348457,6577.212965,6577.619331,6578.093549,6576.991186,6577.418398,6577.915239,6576.991186,6577.418399,6577.915239,6575.376899,6575.938071,6576.587035,6575.78577,6576.320719,6576.936699,6576.286385,6576.779841,6577.348583,6576.286451,6576.779896,6577.348635,6576.286487,6576.779927,6577.348663,6576.286532,6576.779965,6577.348699,6576.286533,6576.779965,6577.348699,6576.286526,6576.77996,6577.348694,6575.813507,6576.348552,6576.963549,6575.999941,6576.51746,6577.113444,6575.813512,6576.348557,6576.963554,6576.023594,6576.541762,6577.137298,6576.174894,6576.678839,6577.258944,6576.286295,6576.779764,6577.348511,6576.286233,6576.779711,6577.348462,6575.809424,6576.345023,6576.960554,6574.12379,6574.762418,6575.516866,6574.182991,6574.820742,6575.566023,6579.895247,6580.005413,6580.177367,6579.895247,6580.005413,6580.177367,6578.433826,6578.718365,6579.065403,6573.884431,6574.539444,6575.294634,6573.687548,6574.321899,6575.129989,6578.991974,6579.241663,6579.505609,6578.653126,6578.944274,6579.225489
6580.529106,6580.587952,6580.631901,6580.273558,6580.387293,6580.474049,6579.892877,6580.08838,6580.238915,6579.736714,6579.963676,6580.135421,6579.360675,6579.643943,6579.850697,6578.999241,6579.336629,6579.577038,6579.491878,6579.74966,6579.944989,6579.284832,6579.572422,6579.786555,6578.940412,6579.277587,6579.523005,6578.079492,6578.550126,6578.877989,6577.751684,6578.266792,6578.627949,6577.487442,6578.037294,6578.426346,6578.227083,6578.677692,6578.990567,6578.166964,6578.622121,6578.934597,6578.551228,6578.9557,6579.237832,6579.826224,6580.038039,6580.204493,6579.807292,6580.020256,6580.186942,6579.557393,6579.805866,6579.995245,6574.034504,6574.984467,6575.68295,6574.590136,6575.48465,6576.142987,6576.660282,6577.318891,6577.795273,6576.377764,6577.073518,6577.579732,6576.119394,6576.849119,6577.382615,6576.119397,6576.849122,6577.382618,6577.202205,6577.789561,6578.208726,6576.943071,6577.564498,6578.011022,6576.943072,6577.564499,6578.011023,6575.051913,6575.900345,6576.525321,6575.534297,6576.33459,6576.924719,6576.119557,6576.849258,6577.382744,6576.119622,6576.849314,6577.382796,6576.119658,6576.849344,6577.382825,6576.119704,6576.849382,6577.382861,6576.119704,6576.849383,6577.382861,6576.119698,6576.849377,6577.382856,6575.566892,6576.365977,6576.955144,6575.784703,6576.555152,6577.12132,6575.566898,6576.365982,6576.955148,6575.812563,6576.582627,6577.148519,6575.989328,6576.736152,6577.283381,6576.119467,6576.849181,6577.382673,6576.119404,6576.849128,6577.382624,6575.562158,6576.362067,6576.951919,6573.534687,6574.536389,6575.274116,6573.643378,6574.632373,6575.359119,6579.892877,6580.08838,6580.238916,6579.892877,6580.08838,6580.238916,6578.524937,6578.933482,6579.216417,6573.375693,6574.380134,6575.115454,6572.743379,6573.814715,6574.602458,6578.802157,6579.159235,6579.417212,6578.382133,6578.787085,6579.06602
6580.370601,6580.325543,6580.320101,6580.078815,6580.082616,6580.124025,6579.644158,6579.720743,6579.831956,6579.453754,6579.566739,6579.702763,6578.996134,6579.172977,6579.350536,6578.556293,6578.794515,6579.012001,6579.24301,6579.329702,6579.503206,6579.036921,6579.126319,6579.329804,6578.694095,6578.787995,6579.041352,6577.412567,6577.808173,6578.131402,6577.006517,6577.455648,6577.816957,6576.666995,6577.16096,6577.553345,6577.595387,6577.966894,6578.27298,6577.499298,6577.878518,6578.187107,6578.011101,6578.325402,6578.59239,6579.579648,6579.662712,6579.789812,6579.560861,6579.642181,6579.770297,6579.309031,6579.394607,6579.558684,6572.230905,6573.23289,6573.969398,6572.944735,6573.87813,6574.569861,6575.604219,6576.238527,6576.728206,6575.241239,6575.92348,6576.446396,6574.90929,6575.635366,6576.18868,6574.909293,6575.635369,6576.188683,6576.300502,6576.842864,6577.268797,6575.967553,6576.553882,6577.010295,6575.967554,6576.553883,6577.010296,6573.537997,6574.414387,6575.068909,6574.15774,6574.974582,6575.590238,6574.909452,6575.635505,6576.188809,6574.909518,6575.63556,6576.188861,6574.909554,6575.635591,6576.188889,6574.909599,6575.635629,6576.188925,6574.9096,6575.635629,6576.188925,6574.909593,6575.635624,6576.18892,6574.199562,6575.014979,6575.629936,6574.479373,6575.257841,6575.847173,6574.199567,6575.014984,6575.62994,6574.515111,6575.293238,6575.882647,6574.742195,6575.490336,6576.058951,6574.909362,6575.635428,6576.188738,6574.9093,6575.635375,6576.188689,6574.193479,6575.00998,6575.625713,6571.605201,6572.66915,6573.446827,6571.728423,6572.778691,6573.546723,6579.644158,6579.720744,6579.831956,6579.644158,6579.720744,6579.831956,6577.995389,6578.31124,6578.578367,6571.346264,6572.418616,6573.200024,6570.710599,6571.844315,6572.662734,6578.556479,6578.652187,6578.925564,6578.134773,6578.224988,6578.54731
6579.855871,6579.829342,6579.887979,6579.469614,6579.511124,6579.634831,6578.894242,6579.037107,6579.257767,6578.683024,6578.858815,6579.10952,6578.178585,6578.410151,6578.714549,6577.693746,6577.97892,6578.334931,6578.155949,6578.389145,6578.689676,6577.793873,6578.066384,6578.400905,6577.19158,6577.529489,6577.920558,6576.395712,6576.825853,6577.316763,6575.883514,6576.371029,6576.913502,6575.474444,6576.007111,6576.5896,6576.626326,6577.030635,6577.498331,6576.594439,6577.000413,6577.470032,6577.092778,6577.444401,6577.864396,6578.769749,6578.938646,6579.185604,6578.734977,6578.904647,6579.152027,6578.276218,6578.496219,6578.78571,6570.146581,6571.183678,6572.223344,6571.000543,6571.970642,6572.947832,6574.19399,6574.867994,6575.575763,6573.756674,6574.478949,6575.229514,6573.356745,6574.123166,6574.912871,6573.356749,6574.123169,6574.912874,6575.032882,6575.614289,6576.239976,6574.631739,6575.257423,6575.922359,6574.63174,6575.257424,6575.92236,6571.710272,6572.624689,6573.549962,6572.451685,6573.307935,6574.178978,6573.356908,6574.123304,6574.913,6573.356974,6574.12336,6574.913052,6573.357009,6574.123391,6574.91308,6573.357055,6574.123429,6574.913116,6573.357055,6574.123429,6574.913116,6573.357049,6574.123424,6574.913112,6572.501912,6573.357496,6574.227126,6572.839006,6573.657381,6574.494017,6572.501917,6573.357501,6574.227131,6572.881866,6573.700705,6574.536885,6573.155441,6573.944082,6574.753488,6573.356818,6574.123228,6574.912929,6573.356755,6574.123175,6574.91288,6572.494546,6573.35126,6574.221846,6569.449767,6570.539551,6571.635297,6569.545461,6570.62972,6571.713367,6578.894243,6579.037108,6579.257767,6578.894243,6579.037108,6579.257767,6577.081451,6577.433258,6577.855326,6568.974453,6570.091741,6571.196032,6568.749614,6569.860603,6571.021885,6576.949818,6577.313977,6577.727746,6576.217915,6576.639539,6577.096547
6580.279086,6580.341373,6580.345089,6579.976783,6580.101869,6580.150164,6579.526459,6579.745095,6579.859811,6579.346443,6579.596055,6579.738745,6578.914305,6579.21866,6579.41036,6578.498955,6578.855925,6579.094737,6579.034585,6579.332089,6579.469203,6578.799587,6579.13134,6579.273717,6578.408672,6578.797397,6578.948535,6577.403819,6577.898381,6578.259636,6576.991835,6577.53934,6577.944759,6576.675391,6577.263209,6577.701829,6577.58931,6578.060036,6578.401408,6577.531452,6578.002151,6578.349015,6577.984116,6578.406304,6578.70352,6579.443098,6579.685204,6579.810858,6579.420025,6579.663507,6579.787861,6579.114645,6579.400928,6579.535391,6572.551814,6573.60384,6574.412244,6573.213076,6574.200723,6574.960857,6575.684842,6576.39885,6576.94141,6575.346525,6576.103632,6576.681699,6575.037129,6575.83365,6576.444191,6575.037132,6575.833653,6576.444194,6576.333808,6576.965142,6577.439602,6576.023487,6576.694354,6577.201377,6576.023487,6576.694355,6577.201377,6573.762645,6574.696789,6575.416809,6574.336742,6575.214994,6575.893115,6575.037291,6575.833789,6576.44432,6575.037357,6575.833845,6576.444372,6575.037393,6575.833875,6576.4444,6575.037438,6575.833913,6576.444436,6575.037438,6575.833914,6576.444436,6575.037432,6575.833908,6576.444431,6574.375674,6575.252595,6575.929486,6574.636483,6575.480181,6576.129698,6574.37568,6575.252599,6575.929491,6574.669722,6575.513045,6576.162144,6574.881383,6575.697744,6576.32463,6575.037201,6575.833712,6576.444248,6575.037139,6575.833659,6576.444199,6574.369981,6575.247859,6575.925561,6571.999421,6573.107436,6573.960077,6572.086334,6573.183677,6574.026064,6579.526459,6579.745096,6579.859812,6579.526459,6579.745096,6579.859812,6577.970985,6578.395349,6578.693598,6571.672874,6572.794113,6573.651126,6571.364805,6572.534233,6573.435025,6578.251753,6578.663349,6578.818004,6577.777929,6578.238703,6578.389974
6580.365572,6580.342293,6580.352551,6580.066153,6580.096995,6580.158363,6579.620132,6579.731596,6579.869111,6579.494737,6579.628887,6579.783514,6579.192133,6579.365281,6579.549266,6578.901277,6579.11191,6579.324117,6578.828347,6579.014264,6579.240127,6578.431765,6578.65101,6578.914853,6577.772081,6578.046764,6578.37379,6578.171389,6578.472932,6578.7527,6577.914984,6578.247937,6578.547652,6577.705559,6578.063924,6578.378893,6578.28683,6578.574231,6578.845018,6578.237212,6578.526792,6578.802774,6578.540745,6578.797843,6579.045034,6579.486896,6579.622426,6579.786809,6579.449687,6579.584789,6579.749755,6578.957404,6579.132766,6579.34598,6574.973384,6575.609896,6576.096864,6575.412155,6576.013167,6576.476805,6577.049972,6577.487886,6577.850611,6576.826047,6577.291134,6577.670171,6576.621259,6577.111195,6577.505152,6576.621262,6577.111198,6577.505155,6577.479492,6577.865287,6578.196723,6577.274108,6577.684825,6578.031223,6577.274109,6577.684826,6578.031223,6575.776806,6576.348317,6576.792567,6576.157724,6576.698419,6577.122418,6576.621422,6577.111334,6577.505281,6576.621487,6577.11139,6577.505333,6576.621523,6577.111421,6577.505362,6576.621569,6577.111459,6577.505397,6576.621569,6577.111459,6577.505398,6576.621563,6577.111454,6577.505393,6576.183435,6576.72366,6577.147592,6576.356094,6576.875368,6577.286724,6576.18344,6576.723665,6577.147597,6576.378036,6576.897486,6577.309158,6576.518157,6577.020604,6577.42207,6576.621331,6577.111258,6577.50521,6576.621269,6577.111205,6577.505161,6576.179668,6576.720538,6577.144854,6574.561671,6575.231318,6575.741524,6574.664515,6575.326018,6575.829411,6579.620132,6579.731596,6579.869111,6579.620132,6579.731596,6579.869111,6578.514054,6578.775099,6579.024102,6574.492812,6575.164193,6575.671939,6573.813616,6574.514549,6575.055126,6577.507282,6577.804218,6578.156608,6576.705835,6577.045433,6577.449845
6580.57291,6580.542315,6580.520927,6580.316617,6580.330663,6580.350164,6579.934827,6580.015378,6580.095798,6579.797932,6579.905542,6580.004898,6579.468242,6579.624151,6579.75505,6579.151353,6579.353688,6579.514907,6579.412477,6579.51711,6579.659448,6579.139515,6579.25294,6579.42523,6578.685454,6578.813505,6579.03562,6578.364047,6578.680802,6578.911554,6578.076546,6578.434804,6578.688195,6577.839881,6578.232355,6578.503296,6578.493489,6578.791558,6579.012118,6578.470168,6578.769543,6578.991483,6578.758553,6579.018433,6579.217241,6579.849091,6579.941498,6580.038388,6579.824662,6579.915337,6580.012664,6579.498092,6579.599826,6579.732814,6574.751488,6575.53036,6575.990032,6575.247635,6575.974811,6576.410971,6577.099035,6577.598614,6577.924501,6576.845994,6577.382155,6577.726813,6576.614579,6577.184196,6577.546021,6576.614582,6577.184199,6577.546024,6577.584411,6578.013818,6578.303705,6577.352318,6577.815279,6578.12238,6577.352319,6577.81528,6578.122381,6575.659972,6576.344186,6576.760808,6576.090707,6576.730043,6577.126257,6576.614741,6577.184335,6577.54615,6576.614807,6577.184391,6577.546202,6576.614843,6577.184421,6577.54623,6576.614889,6577.18446,6577.546266,6576.614889,6577.18446,6577.546266,6576.614883,6577.184455,6577.546261,6576.119805,6576.757837,6577.154054,6576.314902,6576.92473,6577.306475,6576.119811,6576.757842,6577.154058,6576.339747,6576.949094,6577.331304,6576.498077,6577.084536,6577.455002,6576.614651,6577.184259,6577.546079,6576.614589,6577.184206,6577.546029,6576.115553,6576.754408,6577.151087,6574.287234,6575.116389,6575.598686,6574.402232,6575.217496,6575.693721,6579.934828,6580.015378,6580.095799,6579.934828,6580.015378,6580.095799,6578.720438,6578.985,6579.1878,6574.203968,6575.030645,6575.51242,6573.453624,6574.352378,6574.853557,6578.50319,6578.637113,6578.879228,6577.947844,6578.082096,6578.370989
